,id,age,habitationStatus,addresses/principalResidence/municipality,addresses/principalResidence/latitude,addresses/principalResidence/longitude,workActivity,totalIncome,Food and Dining,Income,Entertainment,Transfer,Shopping,Bills and Utilities,Auto and Transport,Home,Taxes,Health and Fitness,Fees and Charges,Mortgage and Rent,Travel,spending
2773,0388fe0c-ef2e-430b-8aa0-998a54584d79,91,Group,North York,43.75438863,-79.36167581,unemployed,41392.4,34,17,8,44,2,26,16,10,0,6,0,7,0,55501.78
2774,78ca08b2-d1db-43d5-94b0-e04c0a6e10a0,49,With Parent,York,43.6952204,-79.45029076,parttime,34197.9,112,15,0,45,8,0,0,0,0,0,0,0,0,39870.42
2775,8595812b-2294-48fd-81fa-bc71fdf5f48f,14,With Parent,Scarborough,43.76273633,-79.19283262,unemployed,0,112,0,0,31,3,0,0,0,1,0,0,0,0,154.49
2776,21c5a58d-e54d-45a3-8282-14f74dc301d9,49,Group,East York,43.68769869,-79.34906754,fulltime,70755.3,142,16,6,44,10,12,22,10,0,0,0,0,0,75529.39
2777,7a630f76-059e-49b8-8d0f-258e0312b793,52,Group,North York,43.71095147,-79.52967655,fulltime,118964.05,144,15,7,45,8,28,28,13,1,0,0,7,0,110849.98
2778,61c014c7-2cf9-4818-9b84-7f27a0c549f5,62,Group,Scarborough,43.77099158,-79.17042028,fulltime,67798.65,147,15,6,58,14,48,13,9,6,0,0,0,0,57389.47
2779,b4dc9f06-2b83-4ae7-8337-cf68578d3d09,40,With Parent,Etobicoke,43.69296421,-79.51821535,fulltime,102512,143,15,8,75,12,25,22,13,1,0,0,7,0,110813.55
2780,f40b1e4f-f142-49ed-9da9-8dbe3fbec3ff,24,With Parent,Scarborough,43.78127107,-79.23517302,parttime,9003.72,118,16,0,44,13,0,0,0,0,0,0,0,0,10021.58
2781,138375ff-ea2f-4d25-bd92-6e199a90987a,86,Group,Toronto,43.63879408,-79.4738408,unemployed,36752.1,143,31,7,44,12,31,14,11,0,7,0,7,0,33958.12
2782,9bb91a01-dd30-4aed-891b-d2816c3e0813,48,With Parent,Scarborough,43.81349988,-79.21142158,parttime,31890.1,113,16,0,43,9,0,0,0,1,0,0,0,0,36425.87
2783,ebe7aa4d-1593-4246-9938-1324c898094a,64,Group,Etobicoke,43.6295617,-79.49562509,unemployed,0,111,0,0,0,5,0,0,0,0,0,6,0,0,2182.270031
2784,216cccd4-129c-44c8-b970-6dccad725513,90,Group,Scarborough,43.79140915,-79.23667848,unemployed,32294.5,36,17,6,58,5,33,27,9,5,19,0,0,0,21700.58
2785,9f998a24-aaa0-4688-88b8-79a26f7529dc,61,Group,North York,43.74432049,-79.41710283,fulltime,92619.3,142,15,8,44,8,18,18,8,2,0,0,0,0,100937.83
2786,948ff43b-dc66-455b-b83d-931a425dfd84,76,With Parent,North York,43.78964208,-79.38566034,unemployed,22275.4,104,31,0,44,7,0,0,0,0,0,0,0,0,25407
2787,41b5302e-0ca6-4e55-9722-5183a313e7c4,69,Group,Toronto,43.64380026,-79.39946393,unemployed,0,110,0,0,0,5,0,0,0,0,0,6,0,0,1983.835189
2788,3686c4fa-24a9-41ed-9580-4576f17d1ebb,44,Group,Toronto,43.66386703,-79.36247329,fulltime,85607.5,143,15,7,59,11,33,23,10,5,0,0,0,0,71073.04
2789,2d071488-695c-4930-8000-451326f1262b,16,With Parent,Etobicoke,43.67646666,-79.55832632,unemployed,0,108,0,0,31,3,0,0,0,0,0,0,0,0,55.29
2790,91d77820-6274-4a89-878d-a3e6e5529d64,63,Group,Toronto,43.64996624,-79.4459217,fulltime,65285.9,146,17,8,43,9,18,21,9,0,0,0,0,0,68382.6
2791,3a970322-ee2f-4770-afed-1a5a094b5677,55,Group,Scarborough,43.7445976,-79.20952286,fulltime,62902.7,147,15,7,46,6,28,14,10,0,0,0,7,0,48105.63
2792,74a87076-1281-4abf-89e8-3ddf4e51d959,100,Group,Toronto,43.63962919,-79.3984418,unemployed,26029.5,34,16,4,46,0,26,16,7,0,7,0,7,0,27024.79
2793,b831eb76-dc37-44c5-b68a-2f24d251f19f,34,With Parent,North York,43.7671029,-79.49833091,fulltime,26394,120,15,0,44,11,0,0,0,1,0,0,0,0,30554.94
2794,5c1c067e-1043-43ee-9d96-49cad5ba445e,77,Group,Toronto,43.65558774,-79.39683329,unemployed,23028.6,140,30,6,92,2,33,14,9,5,6,5,0,0,15659.60423
2795,68545642-210d-42c0-8404-e33d0bb82608,33,Group,North York,43.76452212,-79.57179504,fulltime,58271,148,15,4,59,12,28,10,9,5,0,0,0,0,39158.56
2796,c8f311c3-86fe-412d-a05e-a775f4c9eca5,23,Group,Scarborough,43.69246682,-79.28176751,parttime,18244.05,150,16,7,44,13,14,14,10,0,15,0,0,0,15594.09
2797,51e01ccc-f9ee-4f35-94eb-80c2fd1aaefa,55,Group,Etobicoke,43.68116496,-79.51124324,fulltime,51164.65,145,17,7,57,7,27,15,9,5,0,0,0,0,39020.39
2798,94ed0c91-5178-4ac9-a3de-79215f65a570,67,Group,Scarborough,43.78502068,-79.13108475,fulltime,74958.8,147,16,6,58,8,27,14,9,5,0,0,0,0,60686.9
2799,449f44fb-fe24-456f-bb2b-cbf32631f867,17,With Parent,North York,43.76859506,-79.38960034,unemployed,0,105,1,0,30,8,0,0,0,0,0,0,0,0,86.87
2800,bd26a1f3-99d5-4909-8945-7dbc5a737448,26,Group,Scarborough,43.7968899,-79.23404968,fulltime,20015.49,160,17,6,59,14,33,16,9,0,0,0,7,0,10075.59
2801,296aa818-4c52-4006-b526-1e411ab64188,54,With Parent,North York,43.77497496,-79.42820264,parttime,28501.6,115,16,0,44,6,0,0,0,0,0,0,0,0,32953.87
2802,d60f2569-ba76-4899-9680-77ba77bf3931,24,With Parent,Toronto,43.69497254,-79.39892524,parttime,19845.21,152,16,7,73,13,25,27,8,0,13,0,7,0,18788.63
2803,ecbf6bb3-c2e2-44f1-9d4f-01d7345daab4,42,Group,Toronto,43.68810745,-79.39799871,unemployed,0,117,0,0,0,8,0,0,0,0,0,6,0,0,3242.21543
2804,342e8b61-0f6a-46f5-94da-04cccceb3cc2,62,Group,North York,43.72925209,-79.51253164,parttime,30219.5,145,16,6,49,7,27,23,8,1,0,0,7,0,15000.52
2805,07d84269-4cc5-4ec0-beda-e56683762176,77,Group,Scarborough,43.7776151,-79.30997611,unemployed,31348.8,142,31,7,44,138,19,20,9,0,7,0,0,0,27442.52
2806,f8d0018b-eee2-4ddf-b451-065762856540,97,Group,North York,43.74350077,-79.4382264,unemployed,31285.8,32,16,6,45,2,18,19,8,0,19,0,0,0,34850.2
2807,b6c4cf2c-1671-481d-bb83-8e051cc565d5,36,With Parent,Scarborough,43.78169775,-79.17386486,fulltime,48846,118,16,0,43,14,0,0,0,1,0,0,0,0,56950.8
2808,bfa56647-3d25-492b-af7d-670acb3a99ad,87,Group,East York,43.69643276,-79.34226154,unemployed,49240.8,37,32,6,43,6,27,14,10,0,6,0,7,0,30983.39
2809,776d6fcb-7ab1-4b56-b926-3dbdcdcec304,57,Group,Toronto,43.67727368,-79.43894406,fulltime,66168.7,149,16,7,44,137,25,16,9,0,0,0,0,0,67822.91
2810,cd73c972-9d91-4ba3-a144-7fb4e9864257,25,With Parent,North York,43.76945492,-79.51981105,parttime,8541.06,119,16,0,44,13,0,0,0,0,0,0,0,0,10100.75
2811,ed9d7cd1-32df-43d6-9a99-456a74743970,38,With Parent,Scarborough,43.7810908,-79.24758558,fulltime,25031,109,15,0,45,8,0,0,0,0,0,0,0,0,27996.04
2812,d762bde2-776b-4c71-9494-0776d7e955d8,19,With Parent,Scarborough,43.7968899,-79.23404968,unemployed,0,114,0,0,31,11,0,0,0,1,0,0,0,0,253.48
2813,d333962f-381d-4b2c-9db2-6976673e3995,94,Group,North York,43.72886315,-79.3901691,unemployed,73022.6,32,16,7,50,8,41,16,12,1,19,2,7,0,88270.55812
2814,dac77e2f-bc0d-4e98-9800-ab7363199869,34,With Parent,York,43.68413078,-79.46906815,unemployed,0,115,0,0,32,14,0,0,0,0,0,6,0,0,3807.960307
2815,522e72fd-7aa1-4a34-83b8-f6162099ad14,34,With Parent,Scarborough,43.71254878,-79.25159308,unemployed,0,118,0,0,33,14,0,0,0,0,0,6,0,0,3962.978492
2816,480338ff-30d8-48f3-a441-3156f74f9f48,33,With Parent,Toronto,43.67409313,-79.33279824,fulltime,49201,115,15,0,44,13,0,0,0,1,0,0,0,0,56523.55
2817,0454686a-046a-466a-9c2f-59bd1b5329d0,23,With Parent,Etobicoke,43.66788476,-79.54920711,parttime,14493.93,115,15,0,44,12,0,0,0,1,0,0,0,0,16808.24
2818,7b9a1e05-dc60-49b3-9db9-5b8efb96949e,52,With Parent,Scarborough,43.75907012,-79.28051004,unemployed,0,113,0,0,33,6,0,0,0,0,0,6,0,0,3355.832167
2819,5af3b4ce-ecd8-4322-8adf-4f840c232818,41,Group,North York,43.79286078,-79.33878985,fulltime,33162,148,16,7,47,9,33,27,8,1,12,0,7,0,16585.84
2820,7098fd45-545a-487b-8bd0-4637dcbb8e70,92,Group,Toronto,43.65061234,-79.39536632,unemployed,29323.7,31,16,7,46,0,39,17,7,0,7,0,7,0,13490.9
2821,1f7d6c58-d74b-4a91-89c8-a8947bfa1924,18,With Parent,North York,43.77626436,-79.39766645,unemployed,0,109,1,0,29,13,0,0,0,1,0,0,0,0,180.52
2822,7cfdf758-52aa-49b5-845c-38ae0319249a,27,Group,Toronto,43.67167965,-79.2843252,fulltime,33290.4,142,16,7,63,12,34,26,8,6,0,2,0,0,16858.3919
2823,be90749e-7f2f-4a62-891d-a99edb1e2613,49,With Parent,East York,43.69643276,-79.34226154,fulltime,61402,114,15,0,44,8,0,0,0,1,0,0,0,0,71646.15
2824,ee80e368-eec5-404b-b800-a0f2328f70f6,58,With Parent,East York,43.69389521,-79.30085396,parttime,26199.3,113,15,0,44,7,0,0,0,1,0,0,0,0,30235.84
2825,51cc4999-ffd6-41f7-8334-cb3bc6500532,60,Group,East York,43.69010164,-79.33154043,fulltime,83143.85,148,15,5,60,140,34,25,11,5,13,0,0,0,74016.05
2826,401a3d62-0729-480c-aa04-410994d9eadb,80,Group,North York,43.77403758,-79.33767609,unemployed,15815.8,138,16,6,44,136,26,14,9,0,6,0,0,0,11094.69
2827,fe3dc500-5014-4567-9548-e0b9ccd31e40,18,With Parent,Toronto,43.67446788,-79.42625749,unemployed,0,93,0,0,30,10,0,0,0,1,0,0,0,0,30.74
2828,0d649771-92bf-4735-b9bf-ce7b97dfbd3d,90,Group,North York,43.79531378,-79.3545517,unemployed,31942.4,30,16,6,44,135,19,14,8,1,5,0,7,0,37013.44
2829,eeb97611-fbe4-4869-909a-fdc3000eb8d4,43,Group,Toronto,43.65107652,-79.37970973,fulltime,71766.2,141,15,6,44,142,18,18,8,1,0,0,7,0,74761.9
2830,d101338b-f38a-4393-94f8-05ca123bf05c,31,With Parent,York,43.67861644,-79.47620236,parttime,11056.98,110,16,0,44,13,0,0,0,0,0,0,0,0,12105.87
2831,a2d48052-b84e-4ad8-a49a-3603a574a29a,25,With Parent,Scarborough,43.68387479,-79.28133183,parttime,16606.92,117,15,0,45,13,0,0,0,0,0,0,0,0,19050.59
2832,4cf72a6f-d7dd-4faa-8d7d-bf8b27ba84a7,74,Group,North York,43.71608571,-79.45962146,unemployed,20980.4,148,30,6,44,5,12,15,7,1,0,0,7,0,18820.62
2833,d67e1aea-724f-4181-ac60-c63523a568c0,50,With Parent,North York,43.74712357,-79.56401832,parttime,27186.5,111,15,0,45,7,0,0,0,0,0,0,0,0,31264.34
2834,314ab79b-1a80-4340-9f3c-d292c9d61e02,34,Group,Toronto,43.65941477,-79.46633144,fulltime,110970,148,15,7,45,13,19,19,11,0,0,0,0,0,121887.64
2835,6002df13-9d75-4c3c-aea7-4d37482c3236,58,Group,Etobicoke,43.60122739,-79.50442464,fulltime,37161.1,147,17,7,43,6,12,12,8,0,11,0,0,0,37601.27
2836,cd7333f8-166a-4408-bddd-a1e690a669b5,25,With Parent,Etobicoke,43.75166935,-79.62146402,parttime,16105.98,124,15,0,45,11,0,0,0,0,0,0,0,0,18606.73
2837,64e893ed-e2da-449d-bbe2-a40f72b812f7,76,With Parent,Toronto,43.67364876,-79.33418159,unemployed,32459,113,31,0,44,3,0,0,0,0,0,0,0,0,38780.55
2838,ec8a55b3-0514-4260-8791-bce962fc480c,77,Group,Toronto,43.65001543,-79.38735779,unemployed,79944.2,139,30,7,58,139,26,19,10,6,19,7,0,0,79075.4
2839,7885c1d9-4962-4f7f-af63-b7ffa238cb38,85,Group,North York,43.78870506,-79.41818365,unemployed,21419.3,142,31,5,44,4,18,15,10,0,5,0,0,0,19067.26
2840,d13a7caa-8847-4d20-bd6c-97cbb0065f45,39,Group,Toronto,43.68866701,-79.30837422,fulltime,94352,140,15,6,44,10,18,11,9,1,0,0,0,0,102663.09
2841,07f1a2df-aa37-43a0-bd91-89bf884e4efd,26,With Parent,North York,43.78493303,-79.36198667,parttime,10365.63,120,16,0,44,14,0,0,0,0,0,0,0,0,11447.5
2842,ed8a3f67-ca22-4677-8516-c58184d3b43c,82,Group,Toronto,43.70777963,-79.384511,unemployed,57726.9,137,31,7,44,4,28,13,10,0,20,0,7,0,40343.65
2843,9e2c266d-6704-4ce2-8e19-d733a6c87077,18,With Parent,Toronto,43.64968229,-79.42639641,unemployed,0,108,0,0,30,8,0,0,0,1,0,0,0,0,155.59
2844,ecb311e2-268a-4b76-b0c7-99b9486261ed,81,Group,North York,43.75559832,-79.45972508,unemployed,22519.7,134,16,7,66,4,28,20,8,0,7,0,7,0,14059.16
2845,37ecd056-a036-4328-ae09-d23e29d40b90,32,With Parent,Scarborough,43.75551828,-79.18136951,fulltime,54257,119,15,0,44,13,0,0,0,2,0,0,0,0,63072.18
2846,37a3c3cb-fa51-4535-98f3-5e7308525d2a,16,With Parent,North York,43.73740453,-79.42245318,unemployed,0,104,0,0,30,4,0,0,0,1,0,0,0,0,157.24
2847,f17971b3-2b68-47ef-bbf6-79653fef80dd,88,Group,Etobicoke,43.73922304,-79.56388493,unemployed,45430,38,16,6,43,4,19,25,9,2,6,0,0,0,58378.21
2848,cf653ab1-97c2-49b7-ad2d-7b009323a228,20,With Parent,Etobicoke,43.73922304,-79.56388493,unemployed,0,110,1,0,30,12,0,0,0,0,0,0,0,0,259.93
2849,4bc5aa6a-84ba-4375-9647-f2ca39710278,21,With Parent,Scarborough,43.74847628,-79.20108604,parttime,15206.07,112,16,0,45,14,0,0,0,0,0,0,0,0,18526.51
2850,cf02def0-824a-4b74-ae8d-864c8d6dd968,74,Group,Toronto,43.6570037,-79.35522536,unemployed,50743.7,151,31,6,58,9,20,10,9,5,15,7,0,0,47862.44
2851,61d1c927-7667-418b-9c78-f807dde3412c,21,With Parent,Toronto,43.66443268,-79.37510528,parttime,12370.38,112,16,0,45,13,0,0,0,0,0,0,0,0,15388.96
2852,36437d29-192f-4186-919f-ab9d164b520a,15,With Parent,Scarborough,43.7162789,-79.23915681,unemployed,0,103,0,0,31,9,0,0,0,0,0,0,0,0,45.15
2853,4c121adc-2299-4334-baab-c99b169a0c8a,22,Group,Scarborough,43.78127107,-79.23517302,parttime,7276.17,145,16,6,41,11,20,12,9,1,0,0,0,0,4322.44
2854,bb6d6cea-4351-4af2-affc-5c49eaa3e76f,18,With Parent,Toronto,43.65433951,-79.46528851,unemployed,0,91,1,0,30,13,0,0,0,0,0,0,0,0,148.11
2855,4511567c-8be1-4149-a9b7-ac9fb7636d38,60,Group,North York,43.75932992,-79.57278265,fulltime,40818.1,143,15,7,58,9,28,19,11,6,0,0,0,0,20875.25
2856,fee4c113-2844-4bc9-af54-0f953daaab16,52,With Parent,Scarborough,43.68549629,-79.27497325,unemployed,0,106,0,0,31,6,0,0,0,0,0,6,0,0,3203.729934
2857,7baa1387-7e8a-417c-9561-de2a42860cb4,63,Group,Toronto,43.64439453,-79.40595301,unemployed,0,118,0,0,0,6,0,0,0,0,0,6,0,0,2301.921796
2858,85ceeda7-ee32-474c-bd3a-fd87806de558,47,Group,Scarborough,43.77909463,-79.17053813,fulltime,45124.2,147,15,7,44,9,13,25,9,1,15,0,0,0,45157.35
2859,502291f3-d268-492e-bab2-a73e0e9f0a9c,87,Group,Etobicoke,43.69151025,-79.5428823,unemployed,19538.4,38,17,3,78,9,39,22,7,5,7,5,0,0,16110.91967
2860,65d12a21-f70b-418d-90ca-4a7a81fe92e8,53,With Parent,Etobicoke,43.5984798,-79.52337625,fulltime,37687.8,116,17,0,43,7,0,0,0,0,0,0,0,0,43421.02
2861,9d78ae5b-d863-4acc-89ed-58aa5085ae8f,76,Group,Scarborough,43.76413724,-79.31738776,unemployed,30629.2,145,30,7,44,140,32,20,9,2,14,0,7,0,27508.64
2862,d261f21c-ad9b-4d6e-968d-162c2eda4fba,23,With Parent,North York,43.72165121,-79.43701233,parttime,13578.84,110,15,0,45,14,0,0,0,0,0,0,0,0,16122.77
2863,83dbfbc5-60b8-405e-a889-17ca2b1e2eda,17,With Parent,Toronto,43.64887569,-79.47413772,unemployed,0,109,0,0,31,5,0,0,0,0,0,0,0,0,135.59
2864,865c4a13-736e-4e50-895f-5c47902289d2,53,With Parent,North York,43.79398251,-79.41982279,fulltime,44777.55,115,15,0,45,5,0,0,0,0,0,0,0,0,52565.31
2865,09d79e14-8ba8-4763-b86e-264fee7c12c0,40,With Parent,Etobicoke,43.63271639,-79.56887882,fulltime,43114,111,15,0,46,9,0,0,0,0,0,0,0,0,49607.1
2866,26881328-feda-4337-8a5d-1f32741a3d1f,22,With Parent,Toronto,43.64101363,-79.43919886,parttime,6527.4,113,15,0,45,14,0,0,0,0,0,0,0,0,7700.55
2867,2742aa10-d3ee-439b-8c74-8f76a99eb056,15,With Parent,Scarborough,43.82069076,-79.2873672,unemployed,0,91,1,0,29,9,0,0,0,1,0,0,0,0,93.04
2868,91ac0e40-eb1e-4106-bcd4-1a7f6599db01,44,Group,Scarborough,43.76038688,-79.24093028,fulltime,64323.6,145,16,6,58,8,34,17,9,5,0,0,0,0,46743.11
2869,e012e9e2-499e-4e9f-9381-bd3be2d739fe,17,With Parent,York,43.66993746,-79.48498151,unemployed,0,100,0,0,30,5,0,0,0,1,0,0,0,0,60.1
2870,faf66f9b-3aa5-4a3d-9e2f-6d5458ed15c6,25,With Parent,North York,43.77943175,-79.41303986,parttime,9379.59,113,16,0,43,12,0,0,0,1,0,0,0,0,10441.09
2871,04ab9871-a97f-45f3-a6ff-77814fc2c797,55,Group,Toronto,43.6684698,-79.38284637,fulltime,42111.85,146,16,6,45,7,26,17,6,0,0,0,0,0,42502.47
2872,25878ec8-78d2-4d80-bdd1-ee9e17082a8f,82,Group,North York,43.73643141,-79.42289885,unemployed,50983.1,143,30,7,59,6,33,27,9,5,7,0,0,0,34887.3
2873,34a860d0-7d68-4741-86b9-843dcebe9fa4,77,Group,York,43.6952204,-79.45029076,unemployed,22086.4,145,16,6,45,3,18,17,6,0,0,0,7,0,21278.13
2874,72a5b8b5-7ed8-4d74-84f0-dba0d80360fe,42,Group,Scarborough,43.78406612,-79.18238099,fulltime,48033.7,154,15,7,45,142,40,13,8,0,0,0,7,0,28462.12
2875,046b3b75-e3e5-478c-bf96-b4524d9ae5a4,23,With Parent,Etobicoke,43.74067688,-79.59388452,parttime,11015.4,107,15,0,45,14,0,0,0,0,0,0,0,0,13748.88
2876,b3be4295-4a02-4dce-a53e-d983d88696a5,47,Group,North York,43.77452135,-79.43345192,fulltime,59841.1,146,15,6,59,10,28,14,10,5,0,0,0,0,48265.14
2877,64e2efc1-27a8-4520-a024-56941374e668,38,Group,North York,43.71769819,-79.42213454,fulltime,165139,145,16,7,44,10,34,17,8,0,0,0,7,0,165525.98
2878,f913f098-3998-4d1b-a891-a37f5bb033ac,26,With Parent,East York,43.7044121,-79.3423618,unemployed,0,117,1,0,32,12,0,0,0,0,0,6,0,0,2373.168143
2879,5269c25c-6600-42e5-b92d-39c3b6d7b5c8,43,Group,Scarborough,43.74603845,-79.21806391,parttime,26602.4,144,16,5,58,7,26,11,9,5,14,7,0,0,21342.66
2880,12ab2081-4448-44f8-8470-f59bc4def754,55,Group,Toronto,43.66668817,-79.4125911,fulltime,50621.85,148,15,6,44,9,18,22,11,1,0,0,0,0,52050.59
2881,027e7807-86df-4f86-b76b-ed36b167889c,26,With Parent,North York,43.71453477,-79.42921561,parttime,13430.67,112,16,0,45,13,0,0,0,0,0,0,0,0,16313.94
2882,25367210-b7a8-4401-8e57-bb8629cfdb0e,60,Group,North York,43.78493303,-79.36198667,fulltime,41306.85,147,16,6,43,7,34,16,8,1,12,0,7,0,22657.13
2883,f48a5c63-a216-4ce5-be2e-f648417db3ee,29,With Parent,Scarborough,43.77932008,-79.28144368,parttime,9208.32,122,17,0,44,12,0,0,0,0,0,0,0,0,11092.87
2884,312dadee-5892-4121-bc68-839298dec7d2,85,Group,North York,43.73095763,-79.48951421,unemployed,17317.3,143,30,7,56,3,33,17,7,0,6,2,7,0,10533.63856
2885,4ee9d2a8-b5c6-473c-8046-957a23ef902e,25,With Parent,Scarborough,43.70297547,-79.24788859,parttime,17453.04,116,16,0,44,13,0,0,0,0,0,0,0,0,20251.57
2886,11f7363f-2ca1-412f-b83a-031047d6b253,41,Group,Toronto,43.67899271,-79.35094513,fulltime,73405.2,155,15,6,45,9,27,15,10,1,0,0,7,0,58565
2887,5dfb86a1-40cb-45fc-a7d8-497f8fb8dc67,73,Group,Toronto,43.64557622,-79.40250243,unemployed,37239.3,140,31,5,45,5,12,15,6,0,0,0,0,0,37973.41
2888,e3bd46d8-ca72-4b29-ad16-16cfd06a122c,42,Group,Toronto,43.67210572,-79.38439921,fulltime,100361.8,146,15,8,44,8,20,17,12,1,0,0,0,0,108478.43
2889,f76a5802-bf36-4971-be45-eb09ee17e3c4,88,Group,Scarborough,43.72579808,-79.22432705,unemployed,39690,36,17,7,44,10,25,20,11,0,7,0,7,0,44661.09
2890,293fb876-55f8-4b39-8dbf-09199fa82070,35,With Parent,Toronto,43.66733741,-79.32302684,fulltime,74640,156,15,7,87,13,33,16,11,6,13,0,0,0,59528.28
2891,c0e99c5b-324a-47c4-b473-5aa220fefd36,27,With Parent,North York,43.73643141,-79.42289885,fulltime,23889.03,119,15,0,43,14,0,0,0,2,0,0,0,0,27750.62
2892,8344116e-50d6-477c-924f-eaecc06f7873,24,With Parent,Scarborough,43.8259407,-79.28608609,unemployed,0,122,1,0,32,13,0,0,0,0,0,6,0,0,2329.447798
2893,2b8225f4-37c7-42eb-afeb-21793b557e67,20,Group,Toronto,43.6840854,-79.33911004,unemployed,0,105,0,0,63,14,0,0,0,0,0,0,0,0,109.02
2894,436fc367-4233-45a0-97a5-f5dab04cd90d,48,With Parent,East York,43.6852656,-79.35118538,parttime,28270,114,16,0,44,9,0,0,0,0,0,0,0,0,32177.51
2895,12619b61-e7ff-4b08-9b6e-b0d1372378be,19,With Parent,Toronto,43.6796917,-79.3777379,unemployed,0,100,1,0,30,11,0,0,0,0,0,0,0,0,157.84
2896,36d97609-e559-4eb9-b01d-af427e156465,25,Group,North York,43.76013443,-79.4088679,unemployed,24026.97,151,15,6,62,152,26,25,9,5,0,10,0,0,4682.278647
2897,f220af72-9b14-4c41-9aa6-fffad2bb8749,29,Group,Scarborough,43.79294208,-79.22993383,fulltime,21960.84,160,17,6,86,13,33,25,9,5,14,5,0,0,13903.80845
2898,4e03a6e4-cd97-4c7d-8382-2b45815ab413,49,Group,North York,43.77626436,-79.39766645,fulltime,71227.2,148,15,7,59,139,40,17,10,5,12,0,0,0,51188.89
2899,59b0670c-caae-439d-80e9-cc589099ee39,46,With Parent,Toronto,43.6952325,-79.4131402,fulltime,163805.4,115,16,0,44,8,0,0,0,1,0,0,0,0,192029.88
2900,fc47a2ec-51c7-4149-afd6-c1436b7ae424,54,Group,Scarborough,43.68387479,-79.28133183,fulltime,69364.55,145,16,7,58,7,27,16,8,5,0,0,0,0,53028.89
2901,d6e8a28f-61e9-4b31-94a2-447298c6136d,34,With Parent,Toronto,43.66914431,-79.30629982,fulltime,71382,124,15,0,45,14,0,0,0,0,0,0,0,0,82849.51
2902,52787475-465c-47e9-a2f9-0f28b2a4fede,76,Group,Toronto,43.66642221,-79.32645464,unemployed,27533.8,138,30,6,63,135,34,17,8,5,0,2,0,0,14315.27361
2903,50ddbdc5-2f7d-4b66-8f07-e889cbf181e0,24,With Parent,North York,43.74432049,-79.41710283,fulltime,26786.43,120,17,0,44,14,0,0,0,0,0,0,0,0,31210.88
2904,535ab7ce-26ba-4e75-9fcf-9855134e7349,21,With Parent,Etobicoke,43.60433086,-79.54002635,parttime,17093.34,112,15,0,33,13,0,0,0,0,0,0,0,0,20301.13
2905,7f29d009-0e85-498a-9016-d5d0d652982c,37,With Parent,Toronto,43.64823459,-79.37956515,fulltime,67987,113,16,0,43,7,0,0,0,1,0,0,0,0,78841.88
2906,f03724b4-57e4-4378-bdc8-1d413319717b,75,Group,East York,43.69967356,-79.33033615,unemployed,33804.4,145,31,6,53,8,27,20,10,0,0,0,7,0,16757.1
2907,df7a2cbf-35c3-422f-aba0-fdd6c687758f,18,With Parent,North York,43.72541403,-79.3058339,unemployed,0,104,2,0,30,7,0,0,0,0,0,0,0,0,179.59
2908,5486f2c6-2488-44ec-8ec2-f840340dbe99,38,With Parent,Scarborough,43.71595629,-79.25175726,fulltime,33332,113,16,0,43,7,0,0,0,1,0,0,0,0,38699.19
2909,d34e2674-3131-4953-a3be-712ae007a6e7,82,Group,Scarborough,43.77412625,-79.30125623,unemployed,54854.1,144,30,7,58,4,35,22,6,6,7,0,0,0,38497.14
2910,c1674768-6146-43f2-9e4f-221277f9acd8,20,With Parent,Toronto,43.67235146,-79.32659497,unemployed,0,106,1,0,30,11,0,0,0,0,0,0,0,0,39.83
2911,5c7540b2-d00f-4dc8-9dd3-d19d266300a0,89,Group,Etobicoke,43.70050285,-79.53705447,unemployed,24294.2,34,16,7,55,3,27,22,10,1,7,0,7,0,14495.88
2912,2901796c-b5d6-465b-987f-36d4096fa5c7,86,Group,Scarborough,43.77623883,-79.14565741,unemployed,31250.8,36,31,7,60,4,27,19,8,5,7,2,0,0,17377.20549
2913,a7817856-21e7-4f44-a43e-840640f5cef3,57,Group,Toronto,43.65431483,-79.46267925,unemployed,0,116,0,0,0,7,0,0,0,0,0,6,0,0,2369.530242
2914,d7472fdf-bfd1-4d6d-bfc2-3acf1e08dd78,54,With Parent,Scarborough,43.77050622,-79.22486987,fulltime,39670.4,119,15,0,45,6,0,0,0,0,0,0,0,0,45716.71
2915,62eb5938-9606-4ecc-a191-01f079560242,66,Group,Etobicoke,43.60515923,-79.49353187,fulltime,53045.15,146,15,8,58,8,33,27,13,6,0,0,0,0,34849.85
2916,59b5eeca-0ed6-4106-a734-5f2de4f27663,30,With Parent,Toronto,43.64089971,-79.44046723,parttime,6888.09,118,15,0,44,11,0,0,0,1,0,0,0,0,7701.58
2917,91b9f1af-30e9-4a65-8c18-d6fc94edd461,40,With Parent,Toronto,43.64873506,-79.44552697,fulltime,47966,105,15,0,44,9,0,0,0,1,0,0,0,0,55006.82
2918,67c48d0f-3c06-4bcc-b6e4-7909120a9831,56,Group,Toronto,43.72657535,-79.41488704,fulltime,85049.4,147,15,8,57,139,41,22,10,7,0,0,0,0,76820.47
2919,b07a7df2-1777-4afb-9466-2b4815848c57,65,Group,Scarborough,43.79627629,-79.18516182,fulltime,53922,148,15,8,59,144,40,15,10,6,0,0,0,0,34447.67
2920,784bc41d-bfcd-4038-b80a-99c951cab7c7,14,With Parent,Toronto,43.67605617,-79.3371078,unemployed,0,92,1,0,30,4,0,0,0,0,0,0,0,0,88.24
