id,age,habitationStatus,addresses/principalResidence/municipality,addresses/principalResidence/latitude,addresses/principalResidence/longitude,workActivity,totalIncome
5e15a0dd-00e0-4492-ace7-50b7b35499f3,23,With Parent,Toronto,43.6557211,-79.36526851,parttime,7175.19
df7de4ba-2df8-424d-90f0-6b060dac914e,26,With Parent,North York,43.76801764,-79.37278001,parttime,19695.39
7515c3c4-f834-4a9a-b010-1779dbc9ef69,49,With Parent,York,43.68392892,-79.48640282,parttime,31251
2988dbc5-cc18-40b5-a83d-2d5fecd0a323,57,With Parent,East York,43.70192632,-79.36348575,parttime,26617.9
81e54a2d-fe13-4f3a-97dc-3cf85853afbb,21,With Parent,North York,43.75025991,-79.40591721,parttime,17983.68
de6a6aba-2968-47e8-87a3-67cf214ba170,81,Group,East York,43.69457084,-79.3521757,unemployed,25660.6
bf95920d-b200-4419-b59b-904d95f8b401,38,Group,Scarborough,43.81833741,-79.28519531,fulltime,63181
18f239ee-16a1-471b-b221-d32df317ec6c,50,With Parent,Etobicoke,43.70068101,-79.55012978,fulltime,48133.8
9ed443f6-3e20-4893-b276-1e469498c0c7,15,With Parent,North York,43.79320716,-79.38907841,unemployed,0
3ba8fd71-c5bb-4419-b71a-d27fc83f030f,73,Group,North York,43.72724985,-79.4852956,unemployed,35041.3
848e9704-ff00-41f6-b2f9-1c4c03240c99,23,With Parent,Toronto,43.64855702,-79.37025666,parttime,11624.91
15e2ee18-8b0b-42cb-b486-720826c547cf,22,With Parent,North York,43.70668383,-79.5040014,parttime,11326.26
1cd79e9c-1129-47e9-aa36-42c5bd7c3327,29,With Parent,North York,43.77602289,-79.41795406,parttime,9117.57
9a9e65e3-fb67-4e12-8d73-50151435c264,50,Group,Toronto,43.66579406,-79.41311485,fulltime,45813.9
189c2eac-392f-498d-a238-d1506b9fd23f,31,With Parent,Scarborough,43.76390615,-79.18810911,parttime,11244.42
dbda9849-3e7b-4102-a93d-940586a52010,33,Group,Toronto,43.65696905,-79.37412223,unemployed,39860
b093981c-5f3f-4ae1-9777-96ca8c659ea1,44,With Parent,Scarborough,43.73410478,-79.26264594,fulltime,42768
9f479ca3-42e1-4231-8a05-790da4cfa4b7,66,Group,Toronto,43.63765142,-79.40968539,fulltime,39457.3
11d3935a-eb08-4c49-a0bf-c67fb94658ca,84,Group,East York,43.6945227,-79.33901206,unemployed,39841.9
9b3d10d8-c336-48bf-a337-e09bff511e18,19,With Parent,York,43.67125881,-79.48603641,unemployed,0
bfd02625-1059-4f66-ab30-241f112b5529,18,With Parent,Toronto,43.64835183,-79.41025888,unemployed,0
37622efc-6831-42a6-a67d-6ad3fce4e9d0,23,Group,North York,43.77004991,-79.34719178,fulltime,29779.86
2dead428-7d49-466e-b7cc-6d0cda1862c2,51,Group,Toronto,43.64463376,-79.39293578,fulltime,51778.1
e11abb23-0982-4d64-a4ce-6c98535f9ed0,82,Group,East York,43.69329939,-79.32556735,unemployed,36329.3
1e1a62fc-3016-4a41-b8e1-d69e44740355,90,Group,North York,43.78102169,-79.37917885,unemployed,38805.2
93e678d8-5466-429c-9c4e-ee83a16102b9,32,Group,Toronto,43.6553934,-79.40571906,parttime,16253.16
eedc60e6-eed8-404a-9dc9-e5d1a20f7824,65,Group,Etobicoke,43.64378736,-79.51097716,fulltime,98894.05
b69d09c2-6ab3-4ed0-b237-d5ed9ec025c1,81,Group,Scarborough,43.74562161,-79.21121678,unemployed,12744.2
8b2d9534-c0f0-4832-a3b0-52dc604ba734,24,With Parent,East York,43.69326838,-79.29747362,parttime,9866.67
2ec0e5f7-2635-4073-bc90-60441a501386,51,Group,Toronto,43.64250227,-79.4337328,parttime,33662.2
c4fc3245-1860-4d07-88bb-642b2fb00fd2,48,Group,York,43.69659577,-79.45814605,fulltime,50399.8
91bc55d0-277a-410e-8249-35ee34fa5fbf,41,Group,Etobicoke,43.62394171,-79.4884467,unemployed,83716.6
77bac746-a322-4f3a-95cb-2ba45cd7b71e,41,Group,Scarborough,43.77974962,-79.15963341,fulltime,71055.6
004f2e87-13ec-491b-b9fe-f35a8dbf6b1d,80,Group,York,43.68392892,-79.48640282,unemployed,17361.4
dc35a1d2-c699-487c-8c35-ddf491abada6,27,With Parent,North York,43.77159868,-79.41213058,parttime,5504.73
4f8b55a0-973f-4a7b-8826-568f78558526,19,With Parent,East York,43.69552443,-79.30531394,unemployed,0
09100613-75b4-4042-845e-941d183310e6,75,Group,Toronto,43.68047811,-79.43044626,unemployed,28984.2
595b5778-756a-46ee-8ea1-7fb01715fabf,16,With Parent,Scarborough,43.74629435,-79.30294309,unemployed,0
2a6dc4da-e321-4406-9bf0-2355e7957481,65,Group,Toronto,43.65885966,-79.47661945,fulltime,113310.3
a35ff654-2c88-42a5-ade9-815f17e937c6,69,Group,Etobicoke,43.60840584,-79.55245509,unemployed,87820.85
a73558cd-9b29-4db4-a6ba-f9d778b7f82a,22,With Parent,York,43.68645875,-79.4153903,parttime,14928.87
b2a6c55d-ca76-49f9-b570-af238073d2a6,36,With Parent,Toronto,43.67578362,-79.29552891,fulltime,85710
1d77e6c0-56a4-4990-8bbc-3ec61e485f33,28,With Parent,Toronto,43.68880497,-79.39776041,fulltime,23717.76
4b4b4f45-2b1d-48d7-9308-f9e00fbdf39c,79,Group,Etobicoke,43.63639012,-79.49115706,unemployed,16011.1
f057d97a-8de5-4a4a-b18d-6a8a4f9f59fa,64,Group,Scarborough,43.82941676,-79.23686692,unemployed,0
5cabc2a3-19ef-4f3b-81b1-621920a72fbe,20,With Parent,North York,43.73042767,-79.31432015,parttime,11050.38
6f84e3c4-392d-427e-bb15-286542920a4c,22,With Parent,Etobicoke,43.62731521,-79.49948594,fulltime,41641.71
700a3795-fb5f-4e79-bf80-f5bd6223f5bb,63,Group,Etobicoke,43.65948382,-79.58760296,fulltime,41114.1
ecf060b5-ee9a-4e57-b55f-dd73650a4460,41,With Parent,Toronto,43.68316845,-79.39077442,fulltime,60415
5bc9cb58-54fd-4875-bd5b-d4ab987ab183,45,With Parent,Scarborough,43.73888729,-79.25565386,parttime,24775.3
0affa610-b391-4956-aeed-a4ab687be6c0,39,With Parent,Etobicoke,43.61919994,-79.48305754,parttime,13561
3c0e53fa-5abb-4f60-ad0f-47f5ea1e08ef,41,With Parent,North York,43.7098271,-79.43898201,fulltime,54909
01af8c96-f9b3-4fb7-b89c-cbc3831da082,95,Group,East York,43.69642571,-79.3720364,unemployed,68905.2
4d0adbff-1b1d-4c9f-afbc-bd7f0da6ced2,59,Group,North York,43.71636788,-79.29978799,parttime,28310.7
8a6e7603-12bf-4e7f-b6b0-b06a1e4a63d4,72,Group,Scarborough,43.82083009,-79.27636316,parttime,32919.4
33843d8d-2d5b-40ff-924e-4ca1de33ada3,20,With Parent,Etobicoke,43.69453284,-79.5556557,parttime,12547.26
00e38bff-1aa3-41c4-8609-b9d1e7ab4fa7,20,Group,North York,43.75267887,-79.5058049,parttime,16162.08
8aab28c4-ff27-4784-ad6e-7c1778b287b0,31,With Parent,Toronto,43.6617331,-79.38443029,parttime,12639.99
b9f59318-f551-4d55-8cf0-b74f0b20b136,84,Group,Scarborough,43.80586131,-79.18529154,unemployed,27939.1
92cd1b2a-b73d-4081-9708-3887166d470d,30,With Parent,Etobicoke,43.61919994,-79.48305754,parttime,3885.75
53cbdd09-3336-4981-b5d4-c2c84b3aa9e5,23,With Parent,North York,43.756474,-79.4106809,fulltime,40242.51
37f278ae-3406-4881-a384-fbd2a07f87c7,40,With Parent,Toronto,43.6810331,-79.42129435,fulltime,41259
41beb1fa-f584-4443-a694-b37cad6cfc20,53,With Parent,North York,43.73606404,-79.47766481,parttime,26795
797d0b7c-3310-4767-a46f-cdf5a89e80f6,78,Group,North York,43.78938923,-79.35969871,unemployed,29023.4
1d281b72-c7db-4332-b15d-846087f72602,81,Group,Scarborough,43.77339993,-79.2558617,unemployed,16937.2
f7c29a13-1a80-4b66-8cd3-18be05f44494,72,Group,Toronto,43.63868876,-79.43963139,unemployed,17545.5
0e7aa7f4-ad64-4db6-9020-187182a793d1,17,With Parent,Toronto,43.6379491,-79.47601264,unemployed,0
9bbac275-1f97-4f59-bdd7-5947efc51e9d,16,With Parent,Toronto,43.65014598,-79.40754549,unemployed,0
63043b9c-8416-4e98-a72f-fa6eddc7e6be,41,With Parent,North York,43.71644443,-79.50436564,fulltime,27343
58471605-87ec-4820-907b-a9706606401a,25,With Parent,Etobicoke,43.62242598,-79.49802722,parttime,9310.95
5394f3e9-7d73-4201-80db-3ddf9af1a084,19,With Parent,Etobicoke,43.6318358,-79.51701561,unemployed,0
a5a84e4a-05dd-479c-bbe7-1d14c97b78f0,61,Group,East York,43.6945227,-79.33901206,fulltime,105522.2
e5be2b73-b702-47c8-82e9-de73e3947a00,99,Group,Toronto,43.63719615,-79.4006886,unemployed,10887.8
03263ef8-dacf-45dc-9b58-85efb14e77ff,25,With Parent,North York,43.72274059,-79.46406118,parttime,12421.53
e94473fb-ce5e-43ca-a9cb-0fce2d995e1b,56,With Parent,York,43.69679671,-79.43964545,fulltime,47559.4
5025b2f8-e823-47e5-a736-48ede7131545,26,With Parent,Toronto,43.73037835,-79.41223193,unemployed,0
e4ab0865-971e-452d-af79-225932c39c93,27,With Parent,York,43.69277238,-79.48309173,parttime,8256.6
daccc6bb-f864-4a6a-85c4-9e6506617fbd,44,With Parent,Etobicoke,43.5960859,-79.51022926,fulltime,54397.2
52b8a5f8-ff16-46ed-8b37-e93fa20645cc,17,With Parent,Scarborough,43.69297804,-79.27739262,unemployed,0
589437eb-43e3-474a-aac7-b52d346b16e4,21,With Parent,North York,43.73377019,-79.31958434,parttime,12752.52
8a71d88b-f20c-4f76-bd38-9fba7fe03c5b,20,Group,Etobicoke,43.64551914,-79.54032726,unemployed,0
05f5faa7-3d02-4b86-9188-4e526e072232,22,With Parent,Scarborough,43.76710707,-79.1850077,parttime,8178.39
af62a445-8743-4639-94af-ec1e91831899,63,With Parent,Toronto,43.66526263,-79.30777857,fulltime,90126.5
268a8722-25d9-4503-88b1-95acf3044932,53,Group,Scarborough,43.81721972,-79.19931892,fulltime,53006.95
15c700ef-2cb3-42b9-8acc-c52789d5ff44,21,Group,Scarborough,43.81945474,-79.30909293,parttime,9542.61
02836893-826e-40d8-992a-a2c766747fa0,36,With Parent,Toronto,43.65737721,-79.42332038,fulltime,36735
bb7c6625-e6f7-4f33-9043-57345da8c7cf,39,With Parent,North York,43.72162952,-79.30429914,fulltime,24399
b149abfd-161f-4d12-bde0-4dd84e1c817c,25,With Parent,Toronto,43.66989351,-79.3902019,fulltime,25521.87
6321f25b-5cfd-4739-9860-5713d251a7ba,14,With Parent,North York,43.75798962,-79.441606,unemployed,0
4f763ee4-92bd-4c59-bb64-095986073a55,72,Group,Scarborough,43.78514509,-79.18448262,unemployed,35777.7
e0e959b5-692c-4882-bbd7-728080c37220,81,Group,Toronto,43.66526263,-79.30777857,unemployed,72716
f1a5e162-db50-4e06-8ada-1535f09d1341,23,With Parent,Scarborough,43.81945474,-79.30909293,parttime,8263.2
ef2c5d87-0ec2-4fc1-89ff-3218a71553a4,53,With Parent,North York,43.72257147,-79.44256013,fulltime,45995.4
4e6aa759-dea0-4829-856b-14391536a39c,23,With Parent,North York,43.78949539,-79.435751,parttime,11554.29
c929f277-7e03-4570-a777-2da1a3aad2ae,31,With Parent,Scarborough,43.76852366,-79.24157577,parttime,12026.52
ced0baed-9353-4a5c-b75d-0fa1f003c2f0,35,With Parent,Toronto,43.64989308,-79.39643131,fulltime,28457
428bcaa0-9e87-4b3a-97a8-0bf8db752351,82,Group,Scarborough,43.7345565,-79.27758056,unemployed,18663.4
e330f62c-d50e-4253-bccd-cf236f40887a,31,Group,North York,43.77937873,-79.41362754,fulltime,21511.05
ffa8f506-1669-42a7-b592-fe7ac41eaf18,77,Group,York,43.68947634,-79.49400299,unemployed,15649.9
2041a49b-c16d-4ed8-9b98-061a4b30b9f0,49,Group,North York,43.76475598,-79.41145822,parttime,34170.4
ba2a6bd9-bebe-4581-baae-12cb8b995f4f,56,Group,Scarborough,43.79048785,-79.13204787,fulltime,64902.55
6ee50662-0bca-4d49-a387-01815519efc1,36,With Parent,East York,43.69457084,-79.3521757,fulltime,31670
e1403616-7384-4a7a-aa87-a1e987c89cb6,37,With Parent,Toronto,43.65507881,-79.48425979,fulltime,74635
ecfc1408-1719-4df5-bba1-52ff2cc6b72d,19,With Parent,North York,43.7214718,-79.30245868,unemployed,0
3bbe532c-370e-4dcf-9604-aee99faca7c1,21,With Parent,Toronto,43.67893933,-79.28793245,unemployed,0
58d03f7e-f33b-4732-83bd-21976c7ba9fd,15,With Parent,Scarborough,43.69224421,-79.27251993,unemployed,0
f2092a85-c489-4251-bef5-9ee10acdf313,71,Group,Scarborough,43.72033089,-79.26097575,fulltime,38282.15
a425cba4-d895-4871-acfe-3b0086969533,50,With Parent,Scarborough,43.78376423,-79.27074907,unemployed,0
86e45d93-c646-41b2-8bf4-87ffb2be6bf8,32,With Parent,Etobicoke,43.60515923,-79.49353187,unemployed,0
7ce234c6-774c-4251-b0c0-9b5478f9f6d9,29,With Parent,York,43.69995939,-79.51856628,parttime,17361.3
4df097f2-3f51-4fc3-bbb7-41fcf7e817b9,26,With Parent,Scarborough,43.82186981,-79.28165632,parttime,10225.38
2efb0c7d-bec2-4f1c-bdc8-d51f380ba42d,33,With Parent,Scarborough,43.74039876,-79.22288791,unemployed,0
d25c2a54-fd44-4c70-a86d-5b040b7a222a,38,With Parent,Toronto,43.67747104,-79.3022569,unemployed,0
3cf9c58a-fa6e-4ec6-a25c-838f5d1b5d5b,81,Group,Scarborough,43.76895992,-79.24266861,unemployed,26238.1
7705328c-5f44-4bea-9aa7-a80e68e71179,17,With Parent,Etobicoke,43.60840584,-79.55245509,unemployed,0
9d629c60-583a-44c3-b464-08d8b9d8c3bb,22,With Parent,Toronto,43.68095647,-79.39878789,fulltime,39373.29
3618127e-ea3a-459a-9530-4d5afe0f4857,48,With Parent,North York,43.71649502,-79.53214826,fulltime,49782.7
21787770-e374-407f-b3fc-727dbfb147b3,85,Group,York,43.66114908,-79.49970345,unemployed,21641.9
aec9bc24-3db5-4a99-98e2-07a28d4310c8,63,With Parent,Toronto,43.70010431,-79.4044662,fulltime,69901.95
16edfccf-1c51-48f2-9dd5-fe8a29201339,45,Group,Etobicoke,43.62242598,-79.49802722,parttime,32420.3
fa40dbd0-0d82-42a4-ae70-e5ee6b28f04b,42,Group,North York,43.71769819,-79.42213454,fulltime,96124.6
5e34bf8f-5183-46c7-8020-d90e4fa98cee,24,With Parent,Scarborough,43.81677248,-79.30831414,parttime,9304.68
0ea3df47-dcb1-4117-b930-e3e4aa334bfe,25,Group,Scarborough,43.77186966,-79.16842575,fulltime,29128.77
b0b16fb9-bbbc-4f0b-9da3-dc5f9de7da10,26,With Parent,East York,43.68984526,-79.30745878,parttime,18470.43
759e5486-f8a8-4941-b0b7-8e31b8645d82,24,Group,Etobicoke,43.7186044,-79.58724161,parttime,11904.09
62ad537c-8f4e-46c0-8d03-6580ffea0629,54,Group,Toronto,43.67650152,-79.34554805,fulltime,83086.35
ee73eb0d-302e-4b90-b125-2dacc35c0852,16,With Parent,Toronto,43.65696905,-79.37412223,unemployed,0
f994f680-4b23-4246-a9d1-f53402ec9dca,42,With Parent,Etobicoke,43.65903491,-79.57740563,fulltime,50614.3
65185741-22da-4c9d-9cbd-5a576697c388,44,Group,Toronto,43.72468471,-79.40319463,fulltime,48420.9
f2cbdd96-77ef-4e89-9cf4-2eacad11a6c0,55,With Parent,Scarborough,43.82083009,-79.27636316,parttime,30322.05
e2a12f6e-ee3c-4379-a2c1-9481d6572d87,53,Group,Etobicoke,43.68058143,-79.52874383,unemployed,0
d08ee417-f287-481c-aefe-05231c1ee91b,52,Group,Scarborough,43.75195527,-79.18464426,fulltime,62373.7
e25bee3f-7104-4c1c-b707-4dcbeaf0dec0,29,Group,Toronto,43.67613376,-79.43787509,fulltime,35690.49
1e57b1e4-0446-4665-84d2-679b0e01d036,61,Group,North York,43.72162952,-79.30429914,parttime,24057.8
6715d482-4d98-4999-bb79-2ff799a071ad,30,Group,Toronto,43.65209514,-79.45851131,fulltime,41358.9
03a470ac-1c22-4c6e-aa57-527a975fafa8,20,With Parent,Scarborough,43.68610014,-79.28213312,unemployed,0
65267db8-6abc-44c4-b218-07aeb9dd62b3,24,With Parent,Toronto,43.66668817,-79.4125911,parttime,13855.38
86969c6b-0b5d-4ff1-b322-20a68b0eb89f,64,Group,North York,43.79046475,-79.35879382,parttime,32010.25
5c8c179d-c9cf-4d0f-a930-88de53d0ffcd,31,With Parent,North York,43.73658035,-79.41036509,fulltime,26096.73
c89bb169-5c50-4f18-99cf-1a00576f84fe,27,With Parent,Scarborough,43.81721972,-79.19931892,parttime,12240.69
92581bd2-7127-4e53-a023-5f497cfd3723,50,Group,North York,43.73377019,-79.31958434,fulltime,40518.5
45d8dcad-3a20-4d3c-9e73-72704b40f68b,28,With Parent,Toronto,43.67907997,-79.44076215,parttime,13579.5
5fd424ca-3d10-46b6-a894-99e73a6cd012,33,With Parent,Toronto,43.68880497,-79.39776041,fulltime,64728
9cf95fa2-240b-47a2-b39c-7ca119a3c621,22,With Parent,Scarborough,43.68496015,-79.27091506,parttime,18375.06
f176f7f7-3b6e-4c7c-a169-40107adffc24,37,With Parent,Scarborough,43.78869897,-79.20790253,fulltime,50887
709a1c02-5cd6-4363-bb86-7beb0ce897bc,50,Group,Scarborough,43.77111372,-79.19029806,parttime,25461.7
da2a1c70-c40f-423c-8195-7bd5012ed537,27,With Parent,Toronto,43.67650152,-79.34554805,fulltime,26111.25
27beb0d6-0c1a-4c7d-ad4f-9669de555f6b,26,With Parent,Scarborough,43.77130909,-79.22749038,parttime,14455.98
e589fa70-a73d-4dd4-9f42-ea68402f4b74,43,Group,Scarborough,43.79089764,-79.1638515,fulltime,44792
26c69fab-389f-4e9c-99c4-45bc79d310d6,29,Group,Toronto,43.68318817,-79.41943544,fulltime,29900.64
8ada3dfc-f9c0-425c-9c48-0bda9e66d6a2,30,With Parent,North York,43.71386418,-79.44203342,parttime,13036.32
f90970d4-265e-435e-bdc5-b04c9fb411fe,88,Group,Toronto,43.73028205,-79.39588182,unemployed,72827.3
9fc6297f-b3d2-4417-8eb2-09ffab20839d,54,Group,North York,43.78274506,-79.44830487,fulltime,44025.45
032226cd-d1e6-4d88-8874-fa4d03eb464b,50,With Parent,Toronto,43.6471553,-79.40336508,fulltime,71142.5
54fccb0c-6f50-4473-9ec7-73558b54b390,15,With Parent,North York,43.78809652,-79.38684505,unemployed,0
23a4f97d-ce2e-491e-b1ce-c85382cae919,39,Group,Toronto,43.67688074,-79.35439076,fulltime,60372
9f89acc5-ec9b-4022-b9bb-e520e0ab1b62,25,With Parent,Toronto,43.6712768,-79.38090346,fulltime,27731.55
ef1ca08c-7d41-4e3b-a40a-c4f6ab2b6e7e,77,Group,Toronto,43.6617331,-79.38443029,unemployed,32235
e49c1fbf-15c4-46aa-bd9b-bed177801abc,23,With Parent,Scarborough,43.78202618,-79.31073262,fulltime,20200.29
a8b40198-66c0-4c5b-87cf-db2531c42efd,23,With Parent,Etobicoke,43.70024594,-79.54773663,parttime,10213.83
3f9a62da-8bec-40ff-b756-8412e066c924,15,With Parent,North York,43.79334281,-79.35910983,unemployed,0
4671187b-cfca-410c-8ae2-5b602830b77c,30,With Parent,North York,43.76779264,-79.41862881,parttime,13220.46
f5bb6f7d-2788-4a2a-a99b-55390bd0c401,44,Group,Etobicoke,43.64160459,-79.50489673,fulltime,68176.9
3de01768-f55c-4402-b1c6-303fe310345b,44,Group,Toronto,43.64878977,-79.38921312,fulltime,59162.4
193423d6-0d48-4dcc-9734-90975eb7ddb4,20,Group,North York,43.76563903,-79.41274135,unemployed,0
9081b3b5-3ec5-495c-ba0a-dd1798262b66,25,With Parent,York,43.69141527,-79.45988453,parttime,10126.38
0631074d-e51d-4001-bd81-9c377c46d903,60,Group,Toronto,43.65942595,-79.4551818,unemployed,0
ff6aee5e-cfa2-48ba-98a0-7d3e862551ee,24,With Parent,Toronto,43.66234023,-79.34109639,parttime,7739.16
7e3e264c-e54c-4e93-add6-221f690be635,46,With Parent,East York,43.69512822,-79.32255825,fulltime,49042.4
5fd66b7e-5458-46e2-a51c-c3023225966f,63,Group,Scarborough,43.74879171,-79.31024043,parttime,34772.85
80b78bb0-f51b-406c-b170-d5be3d579015,56,Group,Scarborough,43.74851434,-79.2860714,fulltime,43973.7
ad502c05-f1b3-4daf-ba3f-5600ee000d78,63,Group,Toronto,43.66452471,-79.46717469,fulltime,85484.8
828a231b-40db-40fd-9de0-7ce07309e162,73,Group,East York,43.69080887,-79.3210891,unemployed,29970.5
4fb446e5-391b-45b1-b976-8f2fd4c3219f,31,With Parent,Toronto,43.73079256,-79.39226088,fulltime,24387.66
d3a2f661-4310-4d65-a76a-ce955dd16b92,17,With Parent,Toronto,43.63780428,-79.4273146,unemployed,0
08600e8b-a0af-4fc1-a29c-def53cbbd2f2,56,With Parent,Toronto,43.65269303,-79.3565351,fulltime,53167.95
ac59a14d-d52d-4d46-bd32-1fd5a9cb1820,18,With Parent,Toronto,43.6757466,-79.45778826,unemployed,0
3196d93d-b125-4f5c-81aa-b6391830c1c5,42,Group,North York,43.79488431,-79.35200933,fulltime,45895.3
e3c951e6-7644-44f5-a13b-782a584e11d4,89,Group,North York,43.72343676,-79.49497644,unemployed,9623.6
15043163-257d-4a83-b412-5cc73d768bc9,75,Group,Etobicoke,43.5960859,-79.51022926,unemployed,38829.7
bc5c0b91-6681-49a7-a619-4d0c717da49e,19,With Parent,Toronto,43.70755057,-79.38122024,unemployed,0
6e1b0e14-603d-4daa-85f7-379a6af25ac4,17,With Parent,Scarborough,43.80275729,-79.17309682,unemployed,0
117ac2ec-6709-47f4-8ec7-bd45153b4eed,87,Group,Scarborough,43.77078329,-79.28436739,unemployed,15846.6
2893d156-efda-47ab-a2a7-e19919addf4e,83,Group,North York,43.77159868,-79.41213058,unemployed,13219.5
204b3881-1214-48f4-9ad4-3d7c8b86ba16,47,Group,York,43.69995939,-79.51856628,unemployed,0
690b8784-2725-43a9-be67-0a46c2bec2b5,30,With Parent,Toronto,43.63490857,-79.42680449,unemployed,0
94de4ba8-0ef8-48da-ba7b-04d5b5594feb,53,Group,North York,43.79463136,-79.42721177,parttime,33535.15
3173eb44-0b74-451e-9f43-842d3070f878,24,With Parent,Toronto,43.63789718,-79.4153956,parttime,6675.24
7c63d61c-80ad-46c6-ab54-a7329c89215c,78,Group,Toronto,43.63789718,-79.4153956,unemployed,12240.2
3559d9b2-225f-442b-b476-53f0057b25fb,88,Group,Etobicoke,43.61692085,-79.49934613,unemployed,26875.1
8c29eed6-afae-41d8-b3d9-f94eb800f1d6,66,Group,North York,43.78964208,-79.38566034,fulltime,39138.1
905ae21b-1396-4fe1-9c51-ba9b50b62ad1,89,Group,North York,43.76110499,-79.46573754,unemployed,17342.5
4fa42c46-1a6b-44fc-b588-99aeeef9f25f,21,Group,Scarborough,43.81677248,-79.30831414,parttime,9394.77
4bf75530-c696-4566-a809-f4ecb58c27a8,86,Group,Scarborough,43.79299925,-79.18221531,unemployed,43988
a5675a48-9575-4d2a-8344-61b4ed713fd6,66,Group,East York,43.70102551,-79.30670054,parttime,29535.5
74f4eb10-1e3a-4eed-ae26-872aae5a11f1,41,Group,Scarborough,43.76556385,-79.17727844,fulltime,33452
7de22aad-d809-4024-ae6a-fb2fe7f3d8f1,36,With Parent,North York,43.78274506,-79.44830487,fulltime,33185
df22f666-c8c6-42dc-994e-b66b70df9e17,53,Group,North York,43.72118432,-79.45019518,fulltime,39474.9
d477cb1b-75f3-4279-9a60-30a4d3d0e850,28,Group,Scarborough,43.77353215,-79.14858166,fulltime,52580.22
4f44daca-c195-42e5-ada4-db88eb2af92e,24,Group,Toronto,43.66203687,-79.38652208,parttime,14097.27
f26a19e5-fd2a-411c-a700-7ed8c818994f,81,Group,East York,43.70192632,-79.36348575,unemployed,16862.3
e83109df-201e-41fb-a8b1-aa47c3f2fd52,89,Group,Scarborough,43.78376423,-79.27074907,unemployed,55491.8
5f84aeff-3328-40e6-af5b-5fbc0d11550e,50,Group,North York,43.75742156,-79.32314862,unemployed,0
55022c93-a11d-416e-a523-b02d95c098cc,43,Group,Toronto,43.71408751,-79.39817916,unemployed,0
1265f2c2-bcdd-4aaa-a418-1491567ee2a3,60,Group,North York,43.76241633,-79.41282243,fulltime,49513.25
3b575647-54a1-4c45-8fc4-82b9f85c032b,26,With Parent,Toronto,43.64878977,-79.38921312,fulltime,22098.45
d600a918-3e7f-4afb-b630-ea751ac66506,67,Group,North York,43.7927282,-79.3578377,parttime,27134.85
7801e70b-be09-40a6-ac97-58527a453cf9,23,Group,Toronto,43.65152069,-79.37575373,parttime,18520.59
b4d671f9-7b2d-44d2-8811-02d812eff61e,37,With Parent,North York,43.72425236,-79.38525366,fulltime,113113
0da6078a-57e7-4197-88c0-28ec4f98076d,23,With Parent,Scarborough,43.80826285,-79.29750789,parttime,5778.96
e1b957d3-40c1-473c-96ce-f8b07c01efad,23,With Parent,York,43.68551761,-79.43419731,fulltime,30449.43
4d5aeac8-b752-4259-94a9-e59e67c7a0fc,23,With Parent,North York,43.7331022,-79.3194976,parttime,8166.84
3143cc1e-8ee4-4d82-b622-a9d54e5bf836,38,With Parent,Scarborough,43.74067313,-79.22695826,fulltime,21475
7ae6d498-3836-48c8-9dc6-89372dc5fe90,20,With Parent,North York,43.78224552,-79.33664369,parttime,14776.74
e75a6b63-ced0-4c22-b901-8948bcee1a65,59,Group,Toronto,43.6696128,-79.44282644,fulltime,42297
dcc6bb19-ce23-4694-9f6e-937eb6b26ec6,40,With Parent,Toronto,43.6696128,-79.44282644,fulltime,46155
9e4c6616-ce10-4720-a647-460d99a288c8,70,Group,Toronto,43.67561482,-79.28476378,fulltime,55590.2
4133721a-6d1c-4f39-a0fe-8285b3bb0694,36,With Parent,Toronto,43.65273024,-79.3751404,fulltime,59598
2a4464d4-7211-4330-ac4a-d6944a182bff,65,With Parent,North York,43.76136203,-79.34353364,fulltime,71115.1
9e725eea-0a59-4c61-87f7-da447a25ff7c,33,Group,Scarborough,43.82594299,-79.26796556,fulltime,88119
c8e156e1-7dcf-4bc7-9682-11f22090e0e6,19,With Parent,East York,43.69175935,-79.35379048,unemployed,0
7c9845ba-ae04-41e9-b123-527151c249d7,23,With Parent,Scarborough,43.8202944,-79.22268725,parttime,13170.3
cd80d39e-7209-4ad1-a7f9-8b0852dca4b3,22,With Parent,Scarborough,43.78077466,-79.26176,parttime,12861.09
8f3253c6-14aa-4249-873a-e23cd96debe1,19,With Parent,Etobicoke,43.61100064,-79.48799936,unemployed,0
24c5c536-bd7c-45e0-81a5-03a51ee15b2d,24,With Parent,Toronto,43.67184722,-79.34002094,parttime,10862.28
098da41a-ddc1-4b6c-92c8-808024c376ed,28,With Parent,Etobicoke,43.63104415,-79.56905402,fulltime,21349.68
e909e2d9-8114-4674-9f62-f902b1b38208,36,With Parent,Etobicoke,43.61704191,-79.50460496,fulltime,35349
57efd240-bd39-4ccb-a605-5960a5915162,18,With Parent,North York,43.75858077,-79.41195678,unemployed,0
18141e23-162f-4250-8576-8868a3258cc0,32,Group,Scarborough,43.78000879,-79.15565455,fulltime,46081.2
8949eeea-fcf5-4af2-a6c2-2eba01347d10,51,With Parent,North York,43.71576198,-79.47651029,parttime,33115.5
822d2c49-f922-438e-885b-2b31c83af311,17,With Parent,Scarborough,43.7538993,-79.19611165,unemployed,0
f34844c7-bf48-4d06-87e0-2bafd03fad03,39,With Parent,Scarborough,43.75910561,-79.19841336,fulltime,27142
